Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_002695.2	1112718	1113266		plus	M15A protease-related family periplasmic protein	ycbK	917754	protein-coding		NP_309036.1	182	ECs_1009
NC_002695.2	1113293	1113940		plus	hypothetical protein	ycbL	917751	protein-coding		NP_309037.1	215	ECs_1010
NC_002695.2	1113991	1115181		minus	aspartate aminotransferase	aspC	917755	protein-coding		NP_309038.1	396	ECs_1011
NC_002695.2	1115366	1116454		minus	outer membrane porin OmpF	ompF	917757	protein-coding		NP_309039.1	362	ECs_1012
NC_002695.2	1117057	1118457		minus	asparaginyl tRNA synthetase	asnS	917756	protein-coding		NP_309040.1	466	ECs_1013
NC_002695.2	1118626	1119828		minus	nicotinate phosphoribosyltransferase	pncB	917759	protein-coding		NP_309041.1	400	ECs_1014
NC_002695.2	1120094	1122706		plus	aminopeptidase N	pepN	917763	protein-coding		NP_309042.1	870	ECs_1015
NC_002695.2	1122749	1123516		minus	aliphatic sulfonate ABC transporter ATPase	ssuB	917760	protein-coding		NP_309043.1	255	ECs_1016
NC_002695.2	1123513	1124304		minus	aliphatic sulfonate ABC transporter permease	ssuC	917758	protein-coding		NP_309044.1	263	ECs_1017
NC_002695.2	1124316	1125461		minus	alkanesulfonate monooxygenase	ssuD	917762	protein-coding		NP_309045.1	381	ECs_1018
NC_002695.2	1125458	1126417		minus	aliphatic sulfonate ABC transporter periplasmic binding protein	ssuA	917766	protein-coding		NP_309046.1	319	ECs_1019
NC_002695.2	1126410	1126985		minus	NAD(P)H-dependent FMN reductase	ssuE	917761	protein-coding		NP_309047.1	191	ECs_1020
NC_002695.2	1127341	1127880		plus	laminin-binding fimbrin subunit	elfA	917768	protein-coding		NP_309048.2	179	ECs_1021
NC_002695.2	1127963	1128664		plus	periplasmic pilin chaperone	elfD	917764	protein-coding		NP_309049.1	233	ECs_1022
NC_002695.2	1128689	1131288		plus	uncharacterized gene		62675948	pseudogene				ECs_1023
NC_002695.2	1131279	1132259		plus	fimbrial-like adhesin protein	elfG	917767	protein-coding		NP_309052.1	326	ECs_1025
NC_002695.2	1132428	1132904		plus	fimbrial protein	ycbU	917770	protein-coding		NP_309053.2	158	ECs_1026
NC_002695.2	1132864	1133427		plus	fimbrial-like adhesin protein	ycbV	917778	protein-coding		NP_309054.3	187	ECs_1027
NC_002695.2	1133441	1134129		plus	uncharacterized gene	ycbF	62675949	pseudogene				ECs_1028
NC_002695.2	1134240	1135250		plus	dihydro-orotate oxidase	pyrD	917771	protein-coding		NP_309056.1	336	ECs_1029
NC_002695.2	1135424	1135966		plus	cell division protein ZapC	zapC	917775	protein-coding		NP_309057.2	180	ECs_1030
NC_002695.2	1135963	1137072		minus	6-N-hydroxylaminopurine detoxification oxidoreductase	ycbX	917774	protein-coding		NP_309058.1	369	ECs_1031
NC_002695.2	1137316	1139424		plus	23S rRNA m(2)G2445 and m(7)G2069 methyltransferases	rlmL	917780	protein-coding		NP_309059.1	702	ECs_1032
NC_002695.2	1139436	1141343		plus	replication regulatory ABC-F family DNA-binding ATPase	uup	917781	protein-coding		NP_309060.1	635	ECs_1033
NC_002695.2	1141473	1142726		plus	paraquat-inducible protein A	pqiA	917777	protein-coding		NP_309061.1	417	ECs_1034
NC_002695.2	1142731	1144371		plus	paraquat-inducible protein B	pqiB	917128	protein-coding		NP_309062.1	546	ECs_1035
NC_002695.2	1144368	1144931		plus	lipoprotein	pqiC	917129	protein-coding		NP_309063.2	187	ECs_1036
NC_002695.2	1145187	1145354		plus	ribosome modulation factor	rmf	913590	protein-coding		NP_309064.1	55	ECs_1037
NC_002695.2	1145424	1146050		minus	beta-hydroxydecanoyl thioester dehydrase	fabA	917125	protein-coding		NP_309065.2	208	ECs_1038
NC_002695.2	1146011	1147771		minus	peptidase	ycbZ	917130	protein-coding		NP_309066.1	586	ECs_1039
NC_002695.2	1147957	1148409		plus	Ter macrodomain organizer matS-binding protein	matP	916914	protein-coding		NP_309067.1	150	ECs_1040
NC_002695.2	1148485	1149525		minus	outer membrane protein OmpA	ompA	917123	protein-coding		NP_309068.1	346	ECs_1041
NC_002695.2	1149882	1150391		minus	SOS cell division inhibitor	sulA	916918	protein-coding		NP_309069.1	169	ECs_1042
NC_002695.2	1150610	1151239		plus	CRP-S-dependent promoter expression factor	sxy	914173	protein-coding		NP_309070.1	209	ECs_1043
NC_002695.2	1151202	1153364		minus	transporter	yccS	917114	protein-coding		NP_309071.3	720	ECs_1044
NC_002695.2	1153374	1153820		minus	inner membrane protein	yccF	912728	protein-coding		NP_309072.1	148	ECs_1045
NC_002695.2	1153943	1155997		plus	DNA helicase IV	helD	913997	protein-coding		NP_309073.1	684	ECs_1046
NC_002695.2	1156029	1156487		minus	methylglyoxal synthase	mgsA	915175	protein-coding		NP_309074.2	152	ECs_1047
NC_002695.2	1156583	1157245		minus	hypothetical protein	yccT	912544	protein-coding		NP_309075.1	220	ECs_1048
NC_002695.2	1157418	1157831		plus	CoA-binding protein	yccU	913587	protein-coding		NP_309076.1	137	ECs_1049
NC_002695.2	1157876	1158193		minus	heat shock protein hspQ	hspQ	916125	protein-coding		NP_309077.2	105	ECs_1050
NC_002695.2	1158251	1159426		minus	23S rRNA m(5)C1962 methyltransferase	rlmI	916915	protein-coding		NP_309078.3	391	ECs_1051
NC_002695.2	1159536	1159814		plus	weak acylphosphatase	yccX	916920	protein-coding		NP_309079.1	92	ECs_1052
NC_002695.2	1159811	1160140		minus	mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase	tusE	912999	protein-coding		NP_309080.2	109	ECs_1053
NC_002695.2	1160231	1160890		minus	membrane protein		912790	protein-coding		NP_309081.1	219	ECs_1054
NC_002695.2	1161298	1162317		minus	integrase		912606	protein-coding		NP_309082.1	339	ECs_1055
NC_002695.2	1162295	1162537		minus	phage excisionase		62675958	protein-coding		NP_303789.1	80	ECs_1056
NC_002695.2	1162605	1165076		minus	exonuclease		912439	protein-coding		NP_309084.1	823	ECs_1057
NC_002695.2	1165170	1165361		minus	hypothetical protein		912451	protein-coding		NP_309085.1	63	ECs_1058
NC_002695.2	1165358	1165546		minus	cell division inhibition protein		914198	protein-coding		NP_309086.1	62	ECs_1059
NC_002695.2	1166120	1166305		plus	hypothetical protein		912568	protein-coding		NP_309088.1	61	ECs_1061
NC_002695.2	1166492	1166881		minus	hypothetical protein		912441	protein-coding		NP_309090.1	129	ECs_1063
NC_002695.2	1166893	1167021		minus	hypothetical protein		62675959	protein-coding		NP_303797.1	42	ECs_1064
NC_002695.2	1167023	1167178		minus	hypothetical protein		912966	protein-coding		NP_309092.1	51	ECs_1065
NC_002695.2	1167456	1167743		minus	plasmid stabilization system protein		914057	protein-coding		NP_309094.1	95	ECs_1067
NC_002695.2	1167743	1167934		minus	hypothetical protein		912767	protein-coding		NP_309095.1	63	ECs_1068
NC_002695.2	1167962	1168363		minus	phage repressor protein		912951	protein-coding		NP_309096.2	133	ECs_1069
NC_002695.2	1168472	1168744		plus	hypothetical protein		912969	protein-coding		NP_309097.1	90	ECs_1070
NC_002695.2	1168728	1169153		plus	hypothetical protein		913545	protein-coding		NP_309098.1	141	ECs_1071
NC_002695.2	1169360	1169815		minus	hypothetical protein		62675960	protein-coding		YP_009502597.1	151	ECs_5703
NC_002695.2	1169894	1170985		plus	phage replication protein		913538	protein-coding		NP_309100.1	363	ECs_1073
NC_002695.2	1170992	1171738		plus	phage DNA replication protein		912950	protein-coding		NP_309101.1	248	ECs_1074
NC_002695.2	1171760	1172530		plus	hypothetical protein		912847	protein-coding		NP_309102.1	256	ECs_1075
NC_002695.2	1172546	1172959		plus	phage exclusion protein		912746	protein-coding		NP_309103.1	137	ECs_1076
NC_002695.2	1173311	1174084		minus	hypothetical protein		912741	protein-coding		NP_309104.1	257	ECs_1077
NC_002695.2	1174450	1174587		minus	hypothetical protein		62675961	protein-coding		NP_303812.1	45	ECs_1079
NC_002695.2	1174632	1174844		plus	phage maintenance protein		912864	protein-coding		NP_309107.1	70	ECs_1080
NC_002695.2	1175292	1176341		plus	hypothetical protein		914088	protein-coding		NP_309109.2	349	ECs_1082
NC_002695.2	1176354	1176725		plus	endodeoxyribonuclease		912434	protein-coding		NP_309110.1	123	ECs_1083
NC_002695.2	1176715	1177086		plus	phage antiterminator		912786	protein-coding		NP_309111.1	123	ECs_1084
NC_002695.2	1177238	1178056		plus	phage CAAX amino terminal protease family protein		912828	protein-coding		NP_309112.1	272	ECs_1085
NC_002695.2	1178343	1178582		plus	hypothetical protein		62675962	protein-coding		NP_309113.1	79	ECs_1086
NC_002695.2	1178803	1179390		plus	AraC-family transcriptional regulator		912622	protein-coding		NP_309114.1	195	ECs_1087
NC_002695.2	1179419	1179494		plus	tRNA-Ile	ileZ1	62675963	tRNA				ECs_R0045
NC_002695.2	1179502	1179578		plus	tRNA-Arg	argN1	62675964	tRNA				ECs_R0046
NC_002695.2	1179592	1179668		plus	tRNA-Arg	argO1	62675965	tRNA				ECs_R0047
NC_002695.2	1180158	1182008		plus	hypothetical protein		912433	protein-coding		NP_309115.1	616	ECs_1088
NC_002695.2	1182184	1182510		plus	IS629 transposase		914098	protein-coding		NP_309116.1	108	ECs_1089
NC_002695.2	1182510	1183160		plus	IS629 transposase		913026	protein-coding		NP_309117.2	216	ECs_1090
NC_002695.2	1183365	1183679		minus	transcriptional regulator PchA	pchA	62675966	protein-coding		NP_309118.1	104	ECs_1091
NC_002695.2	1184145	1184669		minus	endopeptidase		915166	protein-coding		NP_309120.2	174	ECs_1092
NC_002695.2	1184207	1184392		minus	lipoprotein precursor		913584	protein-coding		NP_309119.2	61	ECs_1093
NC_002695.2	1184614	1184727		minus	hypothetical protein		912537	protein-coding		NP_309121.1	37	ECs_1094
NC_002695.2	1184948	1185481		minus	phage endolysin		913013	protein-coding		NP_309123.1	177	ECs_1096
NC_002695.2	1185641	1185913		plus	hypothetical protein		912597	protein-coding		NP_309125.2	90	ECs_1097
NC_002695.2	1186169	1186375		minus	phage holine protein		912580	protein-coding		NP_309127.1	68	ECs_1100
NC_002695.2	1187126	1187401		plus	hypothetical protein		913754	protein-coding		NP_309128.1	91	ECs_1101
NC_002695.2	1187477	1187857		plus	hypothetical protein		913905	protein-coding		NP_309129.1	126	ECs_1102
NC_002695.2	1187854	1188201		plus	transposase		912945	protein-coding		NP_309130.1	115	ECs_1103
NC_002695.2	1188251	1189789		plus	transposase		912757	protein-coding		NP_309131.1	512	ECs_1104
NC_002695.2	1189839	1190081		plus	phage tarminase small subunit		62675967	protein-coding		NP_303838.1	80	ECs_1105
NC_002695.2	1190017	1191981		plus	phage terminase large subunit		913831	protein-coding		NP_309133.2	654	ECs_1106
NC_002695.2	1191965	1192171		plus	phage head-tail joining protein		62675968	protein-coding		YP_009502598.1	68	ECs_5406
NC_002695.2	1192168	1193760		plus	phage portal protein		912594	protein-coding		NP_309134.1	530	ECs_1107
NC_002695.2	1193750	1195255		plus	phage prohead protease		912656	protein-coding		NP_309135.1	501	ECs_1108
NC_002695.2	1195292	1195639		plus	phage head-DNA stabilization protein		912349	protein-coding		NP_309136.1	115	ECs_1109
NC_002695.2	1195697	1195963		plus	phage head protein		915170	protein-coding		NP_309137.1	88	ECs_1110
NC_002695.2	1196056	1196685		plus	phage major tail protein		912499	protein-coding		NP_309138.2	209	ECs_1111
NC_002695.2	1196699	1197130		plus	phage minor tail protein		915165	protein-coding		NP_309139.2	143	ECs_1112
NC_002695.2	1197157	1197570		plus	phage minor tail protein		912414	protein-coding		NP_309140.2	137	ECs_1113
NC_002695.2	1197551	1200130		plus	phage tail length tape measure protein		915164	protein-coding		NP_309141.1	859	ECs_1114
NC_002695.2	1200127	1200456		plus	phage minor tail protein		912914	protein-coding		NP_309142.1	109	ECs_1115
NC_002695.2	1200456	1201154		plus	phage minor tail protein		912440	protein-coding		NP_309143.1	232	ECs_1116
NC_002695.2	1201165	1201908		plus	phage tail assembly protein		912587	protein-coding		NP_309144.2	247	ECs_1117
NC_002695.2	1201905	1202486		plus	phage tail assembly protein		912997	protein-coding		NP_309145.2	193	ECs_1118
NC_002695.2	1202677	1203204		minus	copper/zinc-superoxide dismutase	sodC_1	912575	protein-coding		NP_309147.1	175	ECs_1120
NC_002695.2	1203338	1206811		plus	phage host specificity protein		912880	protein-coding		NP_309148.1	1157	ECs_1121
NC_002695.2	1206879	1207478		plus	outer membrane precursor Lom		914035	protein-coding		NP_309149.1	199	ECs_1122
NC_002695.2	1207543	1208856		plus	phage tail fiber protein		912411	protein-coding		NP_309150.2	437	ECs_1123
NC_002695.2	1208858	1209127		plus	hypothetical protein		912563	protein-coding		NP_309151.1	89	ECs_1124
NC_002695.2	1209252	1209962		minus	uncharacterized gene	tccP2	62675969	pseudogene				ECs_1126
NC_002695.2	1210601	1210783		minus	uncharacterized gene	espV	62675970	pseudogene				ECs_1127
NC_002695.2	1210888	1210975		minus	tRNA-Ser	serT	62675971	tRNA				ECs_R0048
NC_002695.2	1211401	1212519		plus	hydrogenase 1 small subunit	hyaA	912588	protein-coding		NP_309155.1	372	ECs_1128
NC_002695.2	1212516	1214309		plus	hydrogenase 1 large subunit	hyaB	912492	protein-coding		NP_309156.1	597	ECs_1129
NC_002695.2	1214328	1215035		plus	hydrogenase 1 b-type cytochrome subunit	hyaC	912637	protein-coding		NP_309157.1	235	ECs_1130
NC_002695.2	1215032	1215619		plus	hydrogenase 1 maturation protease	hyaD	912497	protein-coding		NP_309158.1	195	ECs_1131
NC_002695.2	1215616	1216014		plus	hydrogenase-1 operon protein HyaE	hyaE	912590	protein-coding		NP_309159.1	132	ECs_1132
NC_002695.2	1216011	1216868		plus	hydrogenase-1 protein nickel incorporation factor	hyaF	914195	protein-coding		NP_309160.1	285	ECs_1133
NC_002695.2	1217002	1218546		plus	cytochrome d terminal oxidase subunit I	appC	912583	protein-coding		NP_309161.1	514	ECs_1134
NC_002695.2	1218558	1219694		plus	cytochrome bd-II oxidase subunit II	appB	912596	protein-coding		NP_309162.1	378	ECs_1135
NC_002695.2	1219879	1221183		plus	phosphoanhydride phosphorylase	appA	912585	protein-coding		NP_309163.1	434	ECs_1136
NC_002695.2	1221303	1223483		minus	colanic acid production tyrosine-protein kinase	wzc	912586	protein-coding		NP_309164.1	726	ECs_1137
NC_002695.2	1223503	1223949		minus	O-antigen capsule forming protein-tyrosine-phosphatase	etp	914076	protein-coding		NP_309165.2	148	ECs_1138
NC_002695.2	1223937	1225076		minus	O-antigen capsule outer membrane auxiliary protein export channel	gfcE	915179	protein-coding		NP_309166.1	379	ECs_1139
NC_002695.2	1225122	1227218		minus	O-antigen capsule production periplasmic protein	gfcD	912530	protein-coding		NP_309167.1	698	ECs_1140
NC_002695.2	1227218	1227964		minus	O-antigen capsule production periplasmic protein	gfcC	914107	protein-coding		NP_309168.1	248	ECs_1141
NC_002695.2	1227961	1228605		minus	O-antigen capsule production lipoprotein	gfcB	913925	protein-coding		NP_309169.1	214	ECs_1142
NC_002695.2	1228712	1229017		minus	O-antigen capsule production threonine-rich inner membrane protein	gfcA	912571	protein-coding		NP_309170.2	101	ECs_1143
NC_002695.2	1229957	1230169		plus	cold-shock protein	cspG	912577	protein-coding		NP_309172.1	70	ECs_1145
NC_002695.2	1230784	1231857		minus	electron transporter	yccM	913544	protein-coding		NP_309174.1	357	ECs_1147
NC_002695.2	1231929	1234628		minus	hybrid sensory histidine kinase in two-component regulatory system with TorR	torS	913641	protein-coding		NP_309175.3	899	ECs_1148
NC_002695.2	1234756	1235784		plus	periplasmic sensory protein associated with the TorRS two-component regulatory system	torT	913730	protein-coding		NP_309176.1	342	ECs_1149
NC_002695.2	1235757	1236449		minus	two-component regulatory system response regulator TorR	torR	914140	protein-coding		NP_309177.1	230	ECs_1150
NC_002695.2	1236579	1237751		plus	trimethylamine N-oxidoreductase I cytochrome c-type subunit	torC	912595	protein-coding		NP_309178.1	390	ECs_1151
NC_002695.2	1237751	1240297		plus	biotin sulfoxide reductase	torA_1	913030	protein-coding		NP_309179.1	848	ECs_1152
NC_002695.2	1240294	1240893		plus	TorA-maturation chaperone	torD	912584	protein-coding		NP_309180.1	199	ECs_1153
NC_002695.2	1241047	1241352		minus	modulator of CbpA co-chaperone	cbpM	915178	protein-coding		NP_309181.1	101	ECs_1154
NC_002695.2	1241352	1242272		minus	DNA-binding protein	cbpA	913525	protein-coding		NP_309182.1	306	ECs_1155
NC_002695.2	1242532	1243789		plus	uncharacterized gene	yccE	62675972	pseudogene				ECs_1156
NC_002695.2	1244080	1245321		plus	glucose-1-phosphatase	agp	913790	protein-coding		NP_309185.1	413	ECs_1158
NC_002695.2	1245359	1245586		minus	hypothetical protein	yccJ	913848	protein-coding		NP_309186.1	75	ECs_1159
NC_002695.2	1245607	1246185		minus	uncharacterized gene	wrbA	62675973	pseudogene				ECs_5704
NC_002695.2	1246182	1247492		minus	integrase		912564	protein-coding		NP_309187.1	436	ECs_1160
NC_002695.2	1247545	1247829		minus	phage excisionase		912465	protein-coding		NP_309188.1	94	ECs_1161
NC_002695.2	1247915	1248214		minus	hypothetical protein		912355	protein-coding		NP_309189.2	99	ECs_1162
NC_002695.2	1248286	1248570		minus	RNA-binding protein		912616	protein-coding		NP_309190.2	94	ECs_1163
NC_002695.2	1248563	1249186		minus	hypothetical protein		912910	protein-coding		NP_309191.1	207	ECs_1164
NC_002695.2	1249190	1249477		minus	hypothetical protein		912740	protein-coding		NP_309192.1	95	ECs_1165
NC_002695.2	1249479	1249697		minus	hypothetical protein		915194	protein-coding		NP_309193.1	72	ECs_1166
NC_002695.2	1249699	1249914		minus	hypothetical protein		913027	protein-coding		NP_309194.2	71	ECs_1167
NC_002695.2	1249916	1250104		minus	hypothetical protein		912386	protein-coding		NP_309195.2	62	ECs_1168
NC_002695.2	1250256	1251029		minus	hypothetical protein		913040	protein-coding		NP_309196.1	257	ECs_1169
NC_002695.2	1251026	1251247		minus	hypothetical protein		913822	protein-coding		NP_309197.1	73	ECs_1170
NC_002695.2	1251346	1251561		minus	hypothetical protein		912986	protein-coding		NP_309198.1	71	ECs_1171
NC_002695.2	1251638	1251829		minus	hypothetical protein		914108	protein-coding		NP_309199.1	63	ECs_1172
NC_002695.2	1251802	1251984		minus	hypothetical protein		912448	protein-coding		NP_309200.1	60	ECs_1173
NC_002695.2	1251981	1252661		minus	exonuclease		912450	protein-coding		NP_309201.1	226	ECs_1174
NC_002695.2	1252658	1253443		minus	phage recombination protein Bet		913518	protein-coding		NP_309202.1	261	ECs_1175
NC_002695.2	1253449	1253745		minus	phage host-nuclease inhibitor protein Gam		913719	protein-coding		NP_309203.2	98	ECs_1176
NC_002695.2	1253820	1253963		minus	phage kil protein		912898	protein-coding		NP_309204.2	47	ECs_1177
NC_002695.2	1253932	1254096		minus	phage regulatory protein CIII		912643	protein-coding		NP_309205.1	54	ECs_1178
NC_002695.2	1254169	1254537		minus	single stranded DNA-binding protein		912933	protein-coding		NP_309206.1	122	ECs_1179
NC_002695.2	1254720	1254971		minus	hypothetical protein		913005	protein-coding		NP_309207.1	83	ECs_1180
